USAF,WBAN,YEAR,MONTH,DAY,HOUR,AIR_TEMP,DEW_POINT_TEMP,SEA_LVL_PRESSURE,WIND_DIR,WIND_SPEED_RATE,SKY_CVRG_CODE,LIQ_DEPTH_ONE_HOUR,LIQ_DEPTH_SIX_HOUR
722535,12909,1940,12,11,01,196,163,10166,140,26,-9999,-9999,-9999
722535,12909,1940,12,11,02,185,169,10169,140,46,-9999,-9999,-9999
722535,12909,1940,12,11,03,191,163,10173,140,46,-9999,-9999,-9999
722535,12909,1940,12,11,04,191,174,10173,140,46,-9999,-9999,-9999
722535,12909,1940,12,11,05,191,174,10169,140,62,-9999,-9999,-9999
722535,12909,1940,12,11,06,185,174,10163,140,62,-9999,-9999,-9999
722535,12909,1940,12,11,07,191,169,10159,140,51,-9999,-9999,-9999
722535,12909,1940,12,11,08,191,180,10156,140,72,-9999,-9999,-9999
722535,12909,1940,12,11,09,196,185,10149,140,72,-9999,-9999,-9999
722535,12909,1940,12,11,10,196,185,10149,160,72,-9999,-9999,-9999
722535,12909,1940,12,11,11,196,185,10146,140,72,-9999,-9999,-9999
722535,12909,1940,12,11,12,191,185,10149,180,62,-9999,-9999,-9999
722535,12909,1940,12,11,13,185,180,10149,200,26,-9999,-9999,-9999
722535,12909,1940,12,11,14,191,185,10152,0,0,-9999,-9999,-9999
722535,12909,1940,12,11,15,174,163,10163,360,31,-9999,-9999,-9999
722535,12909,1940,12,11,16,174,163,10163,20,51,-9999,-9999,-9999
722535,12909,1940,12,11,17,174,163,10166,360,26,-9999,-9999,-9999
722535,12909,1940,12,11,18,185,157,10159,20,26,-9999,-9999,-9999
722535,12909,1940,12,11,19,191,157,10152,360,36,-9999,-9999,-9999
722535,12909,1940,12,11,20,202,169,10139,340,10,-9999,-9999,-9999
722535,12909,1940,12,11,21,207,163,10139,320,5,-9999,-9999,-9999
722535,12909,1940,12,11,22,207,163,10135,360,5,-9999,-9999,-9999
722535,12909,1940,12,11,23,202,174,10135,360,5,-9999,-9999,-9999
722535,12909,1940,12,12,00,174,163,10142,50,36,-9999,-9999,-9999
722535,12909,1940,12,12,01,152,146,10152,50,26,-9999,-9999,-9999
722535,12909,1940,12,12,02,146,141,10156,50,51,-9999,-9999,-9999
722535,12909,1940,12,12,03,141,135,10159,50,36,-9999,-9999,-9999
722535,12909,1940,12,12,04,141,130,10163,50,51,-9999,-9999,-9999
722535,12909,1940,12,12,05,141,130,10163,20,26,-9999,-9999,-9999
722535,12909,1940,12,12,06,141,124,10166,360,15,-9999,-9999,-9999
722535,12909,1940,12,12,07,135,135,10159,360,15,-9999,-9999,-9999
722535,12909,1940,12,12,08,135,135,10149,50,36,-9999,-9999,-9999
722535,12909,1940,12,12,09,135,135,10152,90,26,-9999,-9999,-9999
722535,12909,1940,12,12,10,135,135,10149,90,15,-9999,-9999,-9999
722535,12909,1940,12,12,11,135,135,10146,70,26,-9999,-9999,-9999
722535,12909,1940,12,12,12,135,130,10146,70,21,-9999,-9999,-9999
722535,12909,1940,12,12,13,141,135,10156,70,15,-9999,-9999,-9999
722535,12909,1940,12,12,14,135,135,10163,270,10,-9999,-9999,-9999
722535,12909,1940,12,12,15,163,152,10163,20,15,-9999,-9999,-9999
722535,12909,1940,12,12,16,157,152,10169,320,15,-9999,-9999,-9999
722535,12909,1940,12,12,17,169,157,10163,50,36,-9999,-9999,-9999
722535,12909,1940,12,12,18,191,163,10156,50,26,-9999,-9999,-9999
722535,12909,1940,12,12,19,213,169,10142,70,15,-9999,-9999,-9999
722535,12909,1940,12,12,20,213,180,10135,140,15,-9999,-9999,-9999
722535,12909,1940,12,12,21,218,185,10132,110,15,-9999,-9999,-9999
722535,12909,1940,12,12,22,218,185,10132,90,36,-9999,-9999,-9999
722535,12909,1940,12,12,23,196,180,10135,90,26,-9999,-9999,-9999
722535,12909,1940,12,13,00,185,174,10139,50,31,-9999,-9999,-9999
722535,12909,1940,12,13,01,174,163,10149,50,46,-9999,-9999,-9999
722535,12909,1940,12,13,02,157,141,10159,50,46,-9999,-9999,-9999
722535,12909,1940,12,13,03,152,135,10166,50,46,-9999,-9999,-9999
722535,12909,1940,12,13,04,146,135,10173,20,72,-9999,-9999,-9999
722535,12909,1940,12,13,05,141,124,10173,20,46,-9999,-9999,-9999
722535,12909,1940,12,13,06,141,130,10173,20,46,-9999,-9999,-9999
722535,12909,1940,12,13,07,141,130,10176,20,36,-9999,-9999,-9999
722535,12909,1940,12,13,08,141,135,10176,20,41,-9999,-9999,-9999
722535,12909,1940,12,13,09,135,124,10173,360,67,-9999,-9999,-9999
722535,12909,1940,12,13,10,130,119,10176,360,51,-9999,-9999,-9999
722535,12909,1940,12,13,11,130,119,10169,20,62,-9999,-9999,-9999
722535,12909,1940,12,13,12,124,102,10173,20,51,-9999,-9999,-9999
722535,12909,1940,12,13,13,119,96,10183,20,62,-9999,-9999,-9999
722535,12909,1940,12,13,14,113,102,10193,20,51,-9999,-9999,-9999
722535,12909,1940,12,13,15,119,96,10196,20,72,-9999,-9999,-9999
722535,12909,1940,12,13,16,124,102,10200,20,62,-9999,-9999,-9999
722535,12909,1940,12,13,17,130,113,10200,20,72,-9999,-9999,-9999
722535,12909,1940,12,13,18,130,113,10193,20,72,-9999,-9999,-9999
722535,12909,1940,12,13,19,130,113,10183,20,51,-9999,-9999,-9999
722535,12909,1940,12,13,20,124,102,10186,50,62,-9999,-9999,-9999
722535,12909,1940,12,13,21,124,102,10183,20,72,-9999,-9999,-9999
722535,12909,1940,12,13,22,119,96,10183,20,62,-9999,-9999,-9999
722535,12909,1940,12,13,23,113,91,10186,20,62,-9999,-9999,-9999
722535,12909,1940,12,14,00,107,85,10196,20,62,-9999,-9999,-9999
722535,12909,1940,12,14,01,102,91,10203,20,51,-9999,-9999,-9999
722535,12909,1940,12,14,02,102,85,10210,20,72,-9999,-9999,-9999
722535,12909,1940,12,14,03,96,85,10220,20,57,-9999,-9999,-9999
722535,12909,1940,12,14,04,91,80,10227,20,46,-9999,-9999,-9999
722535,12909,1940,12,14,05,85,80,10227,360,62,-9999,-9999,-9999
722535,12909,1940,12,14,06,85,69,10224,360,72,-9999,-9999,-9999
722535,12909,1940,12,14,07,80,69,10224,20,51,-9999,-9999,-9999
722535,12909,1940,12,14,08,74,69,10224,20,51,-9999,-9999,-9999
722535,12909,1940,12,14,09,74,63,10224,360,51,-9999,-9999,-9999
722535,12909,1940,12,14,10,74,63,10227,360,41,-9999,-9999,-9999
722535,12909,1940,12,14,11,74,63,10227,50,46,-9999,-9999,-9999
722535,12909,1940,12,14,12,69,58,10237,20,51,-9999,-9999,-9999
722535,12909,1940,12,14,13,69,52,10244,20,41,-9999,-9999,-9999
722535,12909,1940,12,14,14,69,52,10244,20,46,-9999,-9999,-9999
722535,12909,1940,12,14,15,74,58,10251,360,46,-9999,-9999,-9999
722535,12909,1940,12,14,16,80,58,10251,20,51,-9999,-9999,-9999
722535,12909,1940,12,14,17,80,58,10244,20,51,-9999,-9999,-9999
722535,12909,1940,12,14,18,80,63,10237,50,62,-9999,-9999,-9999
722535,12909,1940,12,14,19,80,63,10224,20,51,-9999,-9999,-9999
722535,12909,1940,12,14,20,80,69,10217,50,51,-9999,-9999,-9999
722535,12909,1940,12,14,21,74,63,10217,20,62,-9999,-9999,-9999
722535,12909,1940,12,14,22,69,63,10210,50,62,-9999,-9999,-9999
722535,12909,1940,12,14,23,69,63,10217,360,46,-9999,-9999,-9999
722535,12909,1940,12,15,00,63,63,10224,360,36,-9999,-9999,-9999
722535,12909,1940,12,15,01,63,58,10217,20,36,-9999,-9999,-9999
722535,12909,1940,12,15,02,63,58,10217,360,36,-9999,-9999,-9999
722535,12909,1940,12,15,03,58,58,10217,20,36,-9999,-9999,-9999
722535,12909,1940,12,15,04,63,58,10217,20,15,-9999,-9999,-9999
722535,12909,1940,12,15,05,63,58,10210,360,31,-9999,-9999,-9999
722535,12909,1940,12,15,06,58,52,10196,340,36,-9999,-9999,-9999
722535,12909,1940,12,15,07,58,52,10193,360,36,-9999,-9999,-9999
722535,12909,1940,12,15,08,52,52,10193,320,36,-9999,-9999,-9999
722535,12909,1940,12,15,09,58,52,10186,340,51,-9999,-9999,-9999
722535,12909,1940,12,15,10,58,58,10176,50,10,-9999,-9999,-9999
722535,12909,1940,12,15,11,63,63,10180,270,10,-9999,-9999,-9999
722535,12909,1940,12,15,12,63,63,10166,360,15,-9999,-9999,-9999
722535,12909,1940,12,15,13,69,69,10166,140,26,-9999,-9999,-9999
722535,12909,1940,12,15,14,80,74,10183,270,31,-9999,-9999,-9999
722535,12909,1940,12,15,15,102,85,10186,290,51,-9999,-9999,-9999
722535,12909,1940,12,15,16,96,80,10193,20,26,-9999,-9999,-9999
722535,12909,1940,12,15,17,107,80,10190,360,15,-9999,-9999,-9999
722535,12909,1940,12,15,18,113,85,10186,360,26,-9999,-9999,-9999
722535,12909,1940,12,15,19,124,91,10176,340,15,-9999,-9999,-9999
722535,12909,1940,12,15,20,130,74,10169,340,46,-9999,-9999,-9999
722535,12909,1940,12,15,21,130,80,10169,360,51,-9999,-9999,-9999
722535,12909,1940,12,15,22,119,69,10169,340,67,-9999,-9999,-9999
722535,12909,1940,12,15,23,91,58,10190,360,57,-9999,-9999,-9999
722535,12909,1940,12,16,00,74,52,10210,360,36,-9999,-9999,-9999
722535,12909,1940,12,16,01,63,35,10217,340,46,-9999,-9999,-9999
722535,12909,1940,12,16,02,52,30,10227,360,36,-9999,-9999,-9999
722535,12909,1940,12,16,03,35,30,10234,20,15,-9999,-9999,-9999
722535,12909,1940,12,16,04,35,24,10240,50,26,-9999,-9999,-9999
722535,12909,1940,12,16,05,30,24,10244,360,15,-9999,-9999,-9999
722535,12909,1940,12,16,06,19,8,10247,360,15,-9999,-9999,-9999
722535,12909,1940,12,16,07,19,8,10247,360,36,-9999,-9999,-9999
722535,12909,1940,12,16,08,8,-4,10251,340,15,-9999,-9999,-9999
722535,12909,1940,12,16,09,8,-4,10251,360,5,-9999,-9999,-9999
722535,12909,1940,12,16,10,-4,-4,10261,270,10,-9999,-9999,-9999
722535,12909,1940,12,16,11,-9,-31,10264,230,5,-9999,-9999,-9999
722535,12909,1940,12,16,12,-9,-15,10271,290,15,-9999,-9999,-9999
722535,12909,1940,12,16,13,-4,-15,10278,270,15,-9999,-9999,-9999
722535,12909,1940,12,16,14,13,-15,10291,320,15,-9999,-9999,-9999
722535,12909,1940,12,16,15,69,2,10295,290,21,-9999,-9999,-9999
722535,12909,1940,12,16,16,91,-9,10295,290,21,-9999,-9999,-9999
722535,12909,1940,12,16,17,113,-37,10295,230,10,-9999,-9999,-9999
722535,12909,1940,12,16,18,130,-26,10288,200,10,-9999,-9999,-9999
722535,12909,1940,12,16,19,119,-37,10281,0,0,-9999,-9999,-9999
722535,12909,1940,12,16,20,124,-37,10278,200,15,-9999,-9999,-9999
722535,12909,1940,12,16,21,130,-37,10278,140,5,-9999,-9999,-9999
722535,12909,1940,12,16,22,124,-15,10278,70,10,-9999,-9999,-9999
722535,12909,1940,12,16,23,113,-15,10278,90,15,-9999,-9999,-9999
722535,12909,1940,12,17,00,96,13,10281,90,31,-9999,-9999,-9999
722535,12909,1940,12,17,01,80,19,10291,90,15,-9999,-9999,-9999
722535,12909,1940,12,17,02,63,24,10298,90,5,-9999,-9999,-9999
722535,12909,1940,12,17,03,41,24,10301,360,26,-9999,-9999,-9999
722535,12909,1940,12,17,04,35,24,10305,340,21,-9999,-9999,-9999
722535,12909,1940,12,17,05,30,19,10305,340,15,-9999,-9999,-9999
722535,12909,1940,12,17,06,24,13,10301,340,26,-9999,-9999,-9999
722535,12909,1940,12,17,07,19,8,10301,320,15,-9999,-9999,-9999
722535,12909,1940,12,17,08,13,2,10298,340,15,-9999,-9999,-9999
722535,12909,1940,12,17,09,13,2,10301,360,10,-9999,-9999,-9999
722535,12909,1940,12,17,10,19,8,10305,360,10,-9999,-9999,-9999
722535,12909,1940,12,17,11,30,8,10301,20,15,-9999,-9999,-9999
722535,12909,1940,12,17,12,41,-4,10301,50,26,-9999,-9999,-9999
722535,12909,1940,12,17,13,35,-4,10308,50,26,-9999,-9999,-9999
722535,12909,1940,12,17,14,46,13,10322,360,15,-9999,-9999,-9999
722535,12909,1940,12,17,15,69,2,10332,50,15,-9999,-9999,-9999
722535,12909,1940,12,17,16,80,-4,10335,50,46,-9999,-9999,-9999
722535,12909,1940,12,17,17,80,-4,10325,70,51,-9999,-9999,-9999
722535,12909,1940,12,17,18,96,2,10318,70,41,-9999,-9999,-9999
722535,12909,1940,12,17,19,102,-4,10301,70,31,-9999,-9999,-9999
722535,12909,1940,12,17,20,102,8,10295,90,15,-9999,-9999,-9999
722535,12909,1940,12,17,21,102,13,10291,50,10,-9999,-9999,-9999
722535,12909,1940,12,17,22,102,13,10284,90,5,-9999,-9999,-9999
722535,12909,1940,12,17,23,96,13,10288,90,15,-9999,-9999,-9999
722535,12909,1940,12,18,00,85,19,10284,90,10,-9999,-9999,-9999
722535,12909,1940,12,18,01,74,30,10281,90,5,-9999,-9999,-9999
722535,12909,1940,12,18,02,52,35,10288,0,0,-9999,-9999,-9999
722535,12909,1940,12,18,03,46,35,10288,90,5,-9999,-9999,-9999
722535,12909,1940,12,18,04,35,24,10291,20,10,-9999,-9999,-9999
722535,12909,1940,12,18,05,46,35,10288,20,36,-9999,-9999,-9999
722535,12909,1940,12,18,06,46,46,10284,20,15,-9999,-9999,-9999
722535,12909,1940,12,18,07,58,46,10281,340,15,-9999,-9999,-9999
722535,12909,1940,12,18,08,63,52,10278,340,5,-9999,-9999,-9999
722535,12909,1940,12,18,09,69,58,10271,340,5,-9999,-9999,-9999
722535,12909,1940,12,18,10,69,58,10261,340,10,-9999,-9999,-9999
722535,12909,1940,12,18,11,74,52,10254,360,10,-9999,-9999,-9999
722535,12909,1940,12,18,12,74,52,10261,360,31,-9999,-9999,-9999
722535,12909,1940,12,18,13,74,52,10268,320,10,-9999,-9999,-9999
722535,12909,1940,12,18,14,80,52,10268,360,10,-9999,-9999,-9999
722535,12909,1940,12,18,15,91,46,10274,340,10,-9999,-9999,-9999
722535,12909,1940,12,18,16,102,58,10281,340,26,-9999,-9999,-9999
722535,12909,1940,12,18,17,124,52,10271,140,15,-9999,-9999,-9999
722535,12909,1940,12,18,18,152,69,10251,140,10,-9999,-9999,-9999
722535,12909,1940,12,18,19,163,80,10240,140,21,-9999,-9999,-9999
722535,12909,1940,12,18,20,169,91,10230,140,36,-9999,-9999,-9999
722535,12909,1940,12,18,21,174,107,10224,140,26,-9999,-9999,-9999
722535,12909,1940,12,18,22,169,102,10224,140,46,-9999,-9999,-9999
722535,12909,1940,12,18,23,157,96,10224,110,26,-9999,-9999,-9999
722535,12909,1940,12,19,00,152,102,10224,110,15,-9999,-9999,-9999
722535,12909,1940,12,19,01,152,107,10227,90,10,-9999,-9999,-9999
722535,12909,1940,12,19,02,146,96,10230,90,26,-9999,-9999,-9999
722535,12909,1940,12,19,03,130,119,10237,110,5,-9999,-9999,-9999
722535,12909,1940,12,19,04,130,119,10234,90,10,-9999,-9999,-9999
722535,12909,1940,12,19,05,130,124,10230,90,15,-9999,-9999,-9999
722535,12909,1940,12,19,06,130,124,10230,90,10,-9999,-9999,-9999
722535,12909,1940,12,19,07,130,113,10224,50,15,-9999,-9999,-9999
722535,12909,1940,12,19,08,130,113,10220,20,15,-9999,-9999,-9999
722535,12909,1940,12,19,09,130,119,10217,360,26,-9999,-9999,-9999
722535,12909,1940,12,19,10,130,113,10210,360,26,-9999,-9999,-9999
722535,12909,1940,12,19,11,124,113,10210,20,26,-9999,-9999,-9999
722535,12909,1940,12,19,12,124,119,10210,20,46,-9999,-9999,-9999
722535,12909,1940,12,19,13,130,124,10217,50,10,-9999,-9999,-9999
722535,12909,1940,12,19,14,130,130,10217,20,26,-9999,-9999,-9999
722535,12909,1940,12,19,15,135,135,10217,20,36,-9999,-9999,-9999
722535,12909,1940,12,19,16,141,135,10220,20,26,-9999,-9999,-9999
722535,12909,1940,12,19,17,146,146,10220,360,15,-9999,-9999,-9999
722535,12909,1940,12,19,18,152,152,10217,50,62,-9999,-9999,-9999
722535,12909,1940,12,19,19,157,157,10207,20,26,-9999,-9999,-9999
722535,12909,1940,12,19,20,163,157,10200,50,41,-9999,-9999,-9999
722535,12909,1940,12,19,21,163,157,10193,50,36,-9999,-9999,-9999
722535,12909,1940,12,19,22,157,152,10193,50,57,-9999,-9999,-9999
722535,12909,1940,12,19,23,157,152,10200,50,51,-9999,-9999,-9999
722535,12909,1940,12,20,00,157,146,10196,50,46,-9999,-9999,-9999
722535,12909,1940,12,20,01,157,146,10203,50,51,-9999,-9999,-9999
722535,12909,1940,12,20,02,163,152,10217,50,26,-9999,-9999,-9999
722535,12909,1940,12,20,03,152,146,10220,70,51,-9999,-9999,-9999
722535,12909,1940,12,20,04,152,146,10213,50,72,-9999,-9999,-9999
722535,12909,1940,12,20,05,152,146,10224,50,62,-9999,-9999,-9999
722535,12909,1940,12,20,06,152,146,10210,70,82,-9999,-9999,-9999
722535,12909,1940,12,20,07,152,146,10210,70,21,-9999,-9999,-9999
722535,12909,1940,12,20,08,146,135,10210,50,51,-9999,-9999,-9999
722535,12909,1940,12,20,09,152,135,10213,360,46,-9999,-9999,-9999
722535,12909,1940,12,20,10,146,135,10217,20,26,-9999,-9999,-9999
722535,12909,1940,12,20,11,146,135,10213,360,51,-9999,-9999,-9999
722535,12909,1940,12,20,12,146,135,10224,360,46,-9999,-9999,-9999
722535,12909,1940,12,20,13,152,124,10230,20,51,-9999,-9999,-9999
722535,12909,1940,12,20,14,146,135,10237,360,36,-9999,-9999,-9999
722535,12909,1940,12,20,15,152,135,10240,360,31,-9999,-9999,-9999
722535,12909,1940,12,20,16,152,135,10247,20,46,-9999,-9999,-9999
722535,12909,1940,12,20,17,157,130,10247,360,51,-9999,-9999,-9999
722535,12909,1940,12,20,18,157,119,10247,20,51,-9999,-9999,-9999
722535,12909,1940,12,20,19,157,119,10240,20,72,-9999,-9999,-9999
722535,12909,1940,12,20,20,152,135,10234,20,36,-9999,-9999,-9999
722535,12909,1940,12,20,21,157,130,10234,50,31,-9999,-9999,-9999
722535,12909,1940,12,20,22,157,130,10230,20,72,-9999,-9999,-9999
722535,12909,1940,12,20,23,146,135,10234,360,51,-9999,-9999,-9999
722535,12909,1940,12,21,00,146,119,10234,20,41,-9999,-9999,-9999
722535,12909,1940,12,21,01,146,119,10244,20,36,-9999,-9999,-9999
722535,12909,1940,12,21,02,146,124,10247,360,41,-9999,-9999,-9999
722535,12909,1940,12,21,03,146,119,10254,360,46,-9999,-9999,-9999
722535,12909,1940,12,21,04,146,119,10254,360,36,-9999,-9999,-9999
722535,12909,1940,12,21,05,135,124,10254,360,26,-9999,-9999,-9999
722535,12909,1940,12,21,06,141,113,10251,20,15,-9999,-9999,-9999
722535,12909,1940,12,21,07,141,113,10251,360,46,-9999,-9999,-9999
722535,12909,1940,12,21,08,135,96,10251,360,36,-9999,-9999,-9999
722535,12909,1940,12,21,09,130,102,10247,360,51,-9999,-9999,-9999
722535,12909,1940,12,21,10,130,96,10244,360,41,-9999,-9999,-9999
722535,12909,1940,12,21,11,130,91,10247,360,46,-9999,-9999,-9999
722535,12909,1940,12,21,12,119,96,10247,360,36,-9999,-9999,-9999
722535,12909,1940,12,21,13,119,91,10254,360,26,-9999,-9999,-9999
722535,12909,1940,12,21,14,124,85,10264,360,46,-9999,-9999,-9999
722535,12909,1940,12,21,15,130,91,10264,360,62,-9999,-9999,-9999
722535,12909,1940,12,21,16,141,102,10264,360,51,-9999,-9999,-9999
722535,12909,1940,12,21,17,157,96,10249,20,62,-9999,-9999,-9999
722535,12909,1940,12,21,18,163,96,10234,360,51,-9999,-9999,-9999
722535,12909,1940,12,21,19,174,74,10230,20,51,-9999,-9999,-9999
722535,12909,1940,12,21,20,180,69,10227,90,36,-9999,-9999,-9999
722535,12909,1940,12,21,21,180,69,10227,360,46,-9999,-9999,-9999
722535,12909,1940,12,21,22,163,69,10224,20,15,-9999,-9999,-9999
722535,12909,1940,12,21,23,141,85,10224,50,15,-9999,-9999,-9999
722535,12909,1940,12,22,00,107,85,10224,20,26,-9999,-9999,-9999
722535,12909,1940,12,22,01,96,74,10224,360,36,-9999,-9999,-9999
722535,12909,1940,12,22,02,113,80,10227,360,31,-9999,-9999,-9999
722535,12909,1940,12,22,03,107,85,10230,320,15,-9999,-9999,-9999
722535,12909,1940,12,22,04,107,80,10234,320,21,-9999,-9999,-9999
722535,12909,1940,12,22,05,107,85,10230,320,26,-9999,-9999,-9999
722535,12909,1940,12,22,06,113,46,10227,320,21,-9999,-9999,-9999
722535,12909,1940,12,22,07,107,85,10220,320,21,-9999,-9999,-9999
722535,12909,1940,12,22,08,107,80,10217,320,15,-9999,-9999,-9999
722535,12909,1940,12,22,09,102,85,10210,320,15,-9999,-9999,-9999
722535,12909,1940,12,22,10,107,85,10210,320,15,-9999,-9999,-9999
722535,12909,1940,12,22,11,107,74,10210,320,21,-9999,-9999,-9999
722535,12909,1940,12,22,12,102,74,10210,320,15,-9999,-9999,-9999
722535,12909,1940,12,22,13,80,69,10210,320,15,-9999,-9999,-9999
722535,12909,1940,12,22,14,91,80,10213,320,15,-9999,-9999,-9999
722535,12909,1940,12,22,15,124,107,10217,320,15,-9999,-9999,-9999
722535,12909,1940,12,22,16,152,91,10217,20,36,-9999,-9999,-9999
722535,12909,1940,12,22,17,169,80,10213,50,31,-9999,-9999,-9999
722535,12909,1940,12,22,18,180,80,10203,50,26,-9999,-9999,-9999
722535,12909,1940,12,22,19,185,63,10190,0,0,-9999,-9999,-9999
722535,12909,1940,12,22,20,191,58,10176,50,15,-9999,-9999,-9999
722535,12909,1940,12,22,21,191,58,10173,70,26,-9999,-9999,-9999
722535,12909,1940,12,22,22,185,63,10173,50,10,-9999,-9999,-9999
722535,12909,1940,12,22,23,174,74,10176,90,21,-9999,-9999,-9999
722535,12909,1940,12,23,00,146,85,10173,0,0,-9999,-9999,-9999
722535,12909,1940,12,23,01,124,85,10176,0,0,-9999,-9999,-9999
722535,12909,1940,12,23,02,102,74,10183,0,0,-9999,-9999,-9999
722535,12909,1940,12,23,03,91,80,10183,340,21,-9999,-9999,-9999
722535,12909,1940,12,23,04,80,69,10183,340,26,-9999,-9999,-9999
722535,12909,1940,12,23,05,80,63,10183,290,15,-9999,-9999,-9999
722535,12909,1940,12,23,06,74,63,10183,320,26,-9999,-9999,-9999
722535,12909,1940,12,23,07,63,58,10183,320,21,-9999,-9999,-9999
722535,12909,1940,12,23,08,58,52,10183,320,15,-9999,-9999,-9999
722535,12909,1940,12,23,09,52,41,10180,320,15,-9999,-9999,-9999
722535,12909,1940,12,23,10,46,41,10180,320,15,-9999,-9999,-9999
722535,12909,1940,12,23,11,46,41,10176,320,15,-9999,-9999,-9999
722535,12909,1940,12,23,12,52,41,10180,320,15,-9999,-9999,-9999
722535,12909,1940,12,23,13,46,41,10190,320,15,-9999,-9999,-9999
722535,12909,1940,12,23,14,69,63,10190,320,15,-9999,-9999,-9999
722535,12909,1940,12,23,15,119,80,10193,320,15,-9999,-9999,-9999
722535,12909,1940,12,23,16,157,63,10193,90,15,-9999,-9999,-9999
722535,12909,1940,12,23,17,180,35,10190,140,15,-9999,-9999,-9999
722535,12909,1940,12,23,18,191,35,10180,0,0,-9999,-9999,-9999
722535,12909,1940,12,23,19,191,41,10166,140,15,-9999,-9999,-9999
722535,12909,1940,12,23,20,185,46,10159,90,5,-9999,-9999,-9999
722535,12909,1940,12,23,21,191,58,10152,70,10,-9999,-9999,-9999
722535,12909,1940,12,23,22,185,46,10152,140,15,-9999,-9999,-9999
722535,12909,1940,12,23,23,169,63,10149,110,15,-9999,-9999,-9999
722535,12909,1940,12,24,00,163,58,10149,110,15,-9999,-9999,-9999
722535,12909,1940,12,24,01,152,41,10152,110,5,-9999,-9999,-9999
722535,12909,1940,12,24,02,113,41,10152,0,0,-9999,-9999,-9999
722535,12909,1940,12,24,03,85,63,10152,90,5,-9999,-9999,-9999
722535,12909,1940,12,24,04,80,63,10152,20,15,-9999,-9999,-9999
722535,12909,1940,12,24,05,74,63,10152,20,15,-9999,-9999,-9999
722535,12909,1940,12,24,06,69,58,10146,340,15,-9999,-9999,-9999
722535,12909,1940,12,24,07,63,52,10146,320,26,-9999,-9999,-9999
722535,12909,1940,12,24,08,58,46,10142,320,36,-9999,-9999,-9999
722535,12909,1940,12,24,09,58,46,10139,320,15,-9999,-9999,-9999
722535,12909,1940,12,24,10,46,41,10139,320,15,-9999,-9999,-9999
722535,12909,1940,12,24,11,46,41,10135,320,36,-9999,-9999,-9999
722535,12909,1940,12,24,12,46,35,10135,320,21,-9999,-9999,-9999
722535,12909,1940,12,24,13,41,41,10125,320,15,-9999,-9999,-9999
722535,12909,1940,12,24,14,58,58,10132,320,10,-9999,-9999,-9999
722535,12909,1940,12,24,15,113,69,10146,0,0,-9999,-9999,-9999
722535,12909,1940,12,24,16,174,58,10142,0,0,-9999,-9999,-9999
722535,12909,1940,12,24,17,174,74,10142,200,15,-9999,-9999,-9999
722535,12909,1940,12,24,18,196,74,10139,230,46,-9999,-9999,-9999
722535,12909,1940,12,24,19,202,69,10105,230,31,-9999,-9999,-9999
722535,12909,1940,12,24,20,207,63,10098,180,41,-9999,-9999,-9999
722535,12909,1940,12,24,21,207,74,10088,160,36,-9999,-9999,-9999
722535,12909,1940,12,24,22,202,80,10088,180,36,-9999,-9999,-9999
